data,id_loja,id_produto,categoria,regiao,nivel_estoque,unid_vendidas,unid_pedidas,preco,desconto,condicao_climatica,promocao,preco_concorrente,sazonalidade,epidemia,demanda
2023-04-02,S001,P0016,Alimentos,Norte,123,51,0,35.22,0,Nublado,0,33.62,Primavera,0,56
2023-04-02,S001,P0017,Brinquedos,Norte,86,86,98,22.01,0,Nublado,0,25.37,Primavera,0,85
2023-04-02,S001,P0018,Alimentos,Norte,109,109,149,67.83,10,Nublado,0,62.71,Primavera,0,152
2023-04-02,S001,P0019,Moveis,Norte,61,56,66,103.81,10,Nublado,0,97.56,Primavera,0,66
2023-04-02,S001,P0020,Moveis,Norte,448,64,0,123.03,0,Nublado,0,133.28,Primavera,0,84
2023-04-02,S002,P0001,Alimentos,Sul,536,85,0,84.58,5,Chuvoso,0,80.1,Primavera,0,111
2023-04-02,S002,P0002,Brinquedos,Sul,320,147,413,36.18,20,Chuvoso,1,41.94,Primavera,0,205
2023-04-02,S002,P0003,Alimentos,Sul,248,33,0,57.64,20,Chuvoso,1,50.23,Primavera,0,51
2023-04-02,S002,P0004,Alimentos,Sul,372,95,278,42.25,10,Chuvoso,0,38.28,Primavera,0,115
2023-04-02,S002,P0005,Eletronicos,Sul,457,95,0,107.5,5,Chuvoso,0,96.97,Primavera,0,143
2023-04-02,S002,P0006,Roupas,Sul,107,60,70,58.83,5,Chuvoso,0,67.12,Primavera,0,78
2023-04-02,S002,P0007,Brinquedos,Sul,458,96,0,31.35,0,Chuvoso,0,29.13,Primavera,0,108
2023-04-02,S002,P0008,Alimentos,Sul,168,152,125,26.26,10,Chuvoso,1,31.25,Primavera,0,138
2023-04-02,S002,P0009,Alimentos,Sul,197,96,0,67.46,5,Chuvoso,0,65.99,Primavera,0,123
2023-04-02,S002,P0010,Alimentos,Sul,237,133,0,80.37,25,Chuvoso,1,71.08,Primavera,0,142
2023-04-02,S002,P0011,Alimentos,Sul,165,130,0,78.12,25,Chuvoso,1,67.42,Primavera,0,110
2023-04-02,S002,P0012,Eletronicos,Sul,408,100,443,78.41,0,Chuvoso,0,76.82,Primavera,0,120
2023-04-02,S002,P0013,Alimentos,Sul,175,73,0,23.75,5,Chuvoso,0,23.04,Primavera,0,119
2023-04-02,S002,P0014,Eletronicos,Sul,740,59,0,107.32,5,Chuvoso,0,116.33,Primavera,0,67
2023-04-02,S002,P0015,Roupas,Sul,208,104,0,58.35,25,Chuvoso,1,57.59,Primavera,0,119
2023-04-02,S002,P0016,Roupas,Sul,190,65,143,87.44,0,Chuvoso,0,76.55,Primavera,0,77
2023-04-02,S002,P0017,Brinquedos,Sul,409,90,406,23.59,0,Chuvoso,0,27.8,Primavera,0,132
2023-04-02,S002,P0018,Roupas,Sul,199,131,0,27.8,5,Chuvoso,0,31.84,Primavera,0,111
2023-04-02,S002,P0019,Roupas,Sul,642,70,0,91.12,5,Chuvoso,0,80.57,Primavera,0,108
2023-04-02,S002,P0020,Moveis,Sul,179,41,0,111.6,0,Chuvoso,0,131.26,Primavera,0,36
2023-04-02,S003,P0001,Brinquedos,Leste,255,117,207,18.22,5,Nublado,0,17.44,Primavera,0,120
2023-04-02,S003,P0002,Alimentos,Leste,457,135,567,53.97,20,Nublado,1,63.77,Primavera,0,158
2023-04-02,S003,P0003,Eletronicos,Leste,133,133,102,73.61,25,Nublado,1,78.81,Primavera,0,124
2023-04-02,S003,P0004,Alimentos,Leste,355,131,369,26.08,0,Nublado,0,23.17,Primavera,0,120
2023-04-02,S003,P0005,Brinquedos,Leste,235,123,0,25.8,5,Nublado,0,22.15,Primavera,0,136
2023-04-02,S003,P0006,Brinquedos,Leste,82,82,137,40.51,10,Nublado,0,38.18,Primavera,0,122
2023-04-02,S003,P0007,Alimentos,Leste,708,139,0,17.34,0,Nublado,0,19.23,Primavera,0,117
2023-04-02,S003,P0008,Roupas,Leste,253,102,321,128.69,10,Nublado,1,117.43,Primavera,0,148
2023-04-02,S003,P0009,Alimentos,Leste,225,59,0,50.25,5,Nublado,0,57.25,Primavera,0,91
2023-04-02,S003,P0010,Alimentos,Leste,114,114,173,39.08,25,Nublado,1,41.37,Primavera,0,198
2023-04-02,S003,P0011,Eletronicos,Leste,319,86,0,118.09,15,Nublado,1,115.24,Primavera,0,115
2023-04-02,S003,P0012,Moveis,Leste,299,70,0,104.25,5,Nublado,0,91.06,Primavera,0,90
2023-04-02,S003,P0013,Alimentos,Leste,135,110,0,80.12,5,Nublado,0,87.95,Primavera,0,146
2023-04-02,S003,P0014,Alimentos,Leste,120,84,0,101.45,5,Nublado,0,100.72,Primavera,0,118
2023-04-02,S003,P0015,Alimentos,Leste,205,78,0,80.03,15,Nublado,1,74.08,Primavera,0,71
2023-04-02,S003,P0016,Eletronicos,Leste,330,101,0,102.81,0,Nublado,0,121.7,Primavera,0,103
2023-04-02,S003,P0017,Moveis,Leste,451,53,0,117.9,0,Nublado,0,103.95,Primavera,0,53
2023-04-02,S003,P0018,Moveis,Leste,409,66,0,131.31,0,Nublado,0,142.97,Primavera,0,68
2023-04-02,S003,P0019,Alimentos,Leste,101,77,120,50.72,10,Nublado,0,59.08,Primavera,0,104
2023-04-02,S003,P0020,Roupas,Leste,295,85,0,67.46,5,Nublado,0,74.7,Primavera,0,82
2023-04-02,S004,P0001,Alimentos,Oeste,524,77,0,9.98,10,Ensolarado,0,9.41,Primavera,0,83
2023-04-02,S004,P0002,Alimentos,Oeste,282,155,364,23.7,10,Ensolarado,1,27.58,Primavera,0,188
2023-04-02,S004,P0003,Moveis,Oeste,312,110,472,136.33,20,Ensolarado,1,148.45,Primavera,0,136
2023-04-02,S004,P0004,Alimentos,Oeste,225,75,0,54.51,5,Ensolarado,0,61.77,Primavera,0,118
2023-04-02,S004,P0005,Roupas,Oeste,104,104,83,72.73,5,Ensolarado,0,64.51,Primavera,0,94
2023-04-02,S004,P0006,Alimentos,Oeste,183,140,0,41.4,0,Ensolarado,0,38.03,Primavera,0,121
2023-04-02,S004,P0007,Alimentos,Oeste,337,125,0,29.68,10,Ensolarado,0,32.04,Primavera,0,143
2023-04-02,S004,P0008,Moveis,Oeste,102,102,108,98.01,10,Ensolarado,1,117.65,Primavera,0,104
2023-04-02,S004,P0009,Roupas,Oeste,213,73,0,113.85,5,Ensolarado,0,106.08,Primavera,0,91
2023-04-02,S004,P0010,Alimentos,Oeste,774,111,0,26.15,10,Ensolarado,1,30.56,Primavera,0,134
2023-04-02,S004,P0011,Roupas,Oeste,818,102,0,58.44,10,Ensolarado,1,65.96,Primavera,0,122
2023-04-02,S004,P0012,Eletronicos,Oeste,83,83,72,112.91,5,Ensolarado,0,99.9,Primavera,0,89
2023-04-02,S004,P0013,Alimentos,Oeste,484,109,0,19.98,5,Ensolarado,0,22.19,Primavera,0,105
2023-04-02,S004,P0014,Moveis,Oeste,146,59,162,174.45,0,Ensolarado,0,150.71,Primavera,0,71
2023-04-02,S004,P0015,Moveis,Oeste,171,92,0,86.85,15,Ensolarado,1,99.17,Primavera,0,89
2023-04-02,S004,P0016,Moveis,Oeste,252,77,252,116.56,10,Ensolarado,0,102.51,Primavera,0,86
2023-04-02,S004,P0017,Roupas,Oeste,101,89,105,105.47,0,Ensolarado,0,122.55,Primavera,0,120
2023-04-02,S004,P0018,Moveis,Oeste,117,80,71,148.2,10,Ensolarado,0,161.72,Primavera,0,80
2023-04-02,S004,P0019,Roupas,Oeste,177,72,119,56.15,10,Ensolarado,0,62.88,Primavera,0,107
2023-04-02,S004,P0020,Moveis,Oeste,195,75,152,126.3,10,Ensolarado,0,107.41,Primavera,0,79
2023-04-02,S005,P0001,Alimentos,Norte,323,117,0,13.65,0,Nublado,0,13.07,Primavera,0,122
2023-04-02,S005,P0002,Eletronicos,Norte,161,161,452,42.71,15,Nublado,1,46.68,Primavera,0,158
2023-04-02,S005,P0003,Brinquedos,Norte,132,74,128,27.66,20,Nublado,1,25.65,Primavera,0,121
2023-04-02,S005,P0004,Alimentos,Norte,106,88,80,7.38,5,Nublado,0,6.39,Primavera,0,85
2023-04-02,S005,P0005,Alimentos,Norte,248,118,184,16.74,0,Nublado,0,19.61,Primavera,0,106
2023-04-02,S005,P0006,Alimentos,Norte,439,137,0,73.63,0,Nublado,0,83.02,Primavera,0,170
2023-04-02,S005,P0007,Alimentos,Norte,542,123,0,93.33,5,Nublado,0,81.5,Primavera,0,139
2023-04-02,S005,P0008,Alimentos,Norte,83,83,175,71.42,10,Nublado,1,84.17,Primavera,0,178
2023-04-02,S005,P0009,Alimentos,Norte,175,83,0,93.96,0,Nublado,0,105.29,Primavera,0,92
2023-04-02,S005,P0010,Alimentos,Norte,423,182,513,69.06,15,Nublado,1,64.98,Primavera,0,186
2023-04-02,S005,P0011,Eletronicos,Norte,646,63,0,59.88,25,Nublado,1,69.67,Primavera,0,93
2023-04-02,S005,P0012,Moveis,Norte,317,125,603,161.0,0,Nublado,0,147.34,Primavera,0,125
2023-04-02,S005,P0013,Alimentos,Norte,477,115,0,73.88,10,Nublado,0,87.99,Primavera,0,129
2023-04-02,S005,P0014,Moveis,Norte,314,57,0,142.83,10,Nublado,0,133.67,Primavera,0,49
2023-04-02,S005,P0015,Alimentos,Norte,131,83,0,41.14,15,Nublado,1,40.25,Primavera,0,73
2023-04-02,S005,P0016,Brinquedos,Norte,316,109,489,42.81,0,Nublado,0,45.46,Primavera,0,162
2023-04-02,S005,P0017,Brinquedos,Norte,181,73,0,33.52,5,Nublado,0,40.3,Primavera,0,76
2023-04-02,S005,P0018,Roupas,Norte,140,82,93,21.05,5,Nublado,0,22.43,Primavera,0,100
2023-04-02,S005,P0019,Moveis,Norte,98,91,146,126.45,10,Nublado,0,146.84,Primavera,0,77
2023-04-02,S005,P0020,Brinquedos,Norte,142,82,101,34.11,5,Nublado,0,33.02,Primavera,0,126
2023-04-03,S001,P0001,Eletronicos,Norte,241,70,168,69.49,5,Chuvoso,0,79.42,Primavera,0,101
2023-04-03,S001,P0002,Roupas,Norte,147,86,0,57.43,10,Chuvoso,1,56.83,Primavera,0,74
2023-04-03,S001,P0003,Roupas,Norte,231,99,0,48.38,10,Chuvoso,0,57.28,Primavera,0,88
2023-04-03,S001,P0004,Eletronicos,Norte,162,114,315,103.42,15,Chuvoso,1,111.0,Primavera,0,133
2023-04-03,S001,P0005,Alimentos,Norte,733,45,0,50.24,5,Chuvoso,0,60.0,Primavera,0,65
2023-04-03,S001,P0006,Brinquedos,Norte,611,117,0,40.49,20,Chuvoso,1,38.12,Primavera,0,146
2023-04-03,S001,P0007,Alimentos,Norte,1002,42,0,20.28,10,Chuvoso,0,17.86,Primavera,0,56
2023-04-03,S001,P0008,Eletronicos,Norte,64,48,60,37.72,5,Chuvoso,0,41.19,Primavera,0,60
2023-04-03,S001,P0009,Roupas,Norte,114,104,97,79.77,15,Chuvoso,1,76.53,Primavera,0,95
2023-04-03,S001,P0010,Moveis,Norte,590,56,0,122.06,0,Chuvoso,0,129.44,Primavera,0,61
2023-04-03,S001,P0011,Moveis,Norte,101,50,0,145.61,0,Chuvoso,0,172.68,Primavera,0,46
2023-04-03,S001,P0012,Alimentos,Norte,235,143,279,84.22,10,Chuvoso,0,74.36,Primavera,0,120
2023-04-03,S001,P0013,Brinquedos,Norte,111,111,123,32.78,10,Chuvoso,0,28.74,Primavera,0,107
2023-04-03,S001,P0014,Alimentos,Norte,104,104,443,81.58,5,Chuvoso,0,70.5,Primavera,0,134
2023-04-03,S001,P0015,Brinquedos,Norte,126,74,88,16.89,0,Chuvoso,0,15.35,Primavera,0,94
2023-04-03,S001,P0016,Alimentos,Norte,496,67,0,32.52,5,Chuvoso,0,39.06,Primavera,0,62
2023-04-03,S001,P0017,Brinquedos,Norte,98,57,78,21.08,5,Chuvoso,0,22.32,Primavera,0,87
2023-04-03,S001,P0018,Alimentos,Norte,149,102,74,62.11,0,Chuvoso,0,53.91,Primavera,0,89
2023-04-03,S001,P0019,Moveis,Norte,71,48,57,108.26,0,Chuvoso,0,94.61,Primavera,0,50
2023-04-03,S001,P0020,Moveis,Norte,384,45,0,117.46,0,Chuvoso,0,128.3,Primavera,0,71
2023-04-03,S002,P0001,Alimentos,Sul,451,86,368,85.79,10,Nublado,0,75.81,Primavera,0,134
2023-04-03,S002,P0002,Brinquedos,Sul,173,119,0,29.63,25,Nublado,1,33.61,Primavera,0,153
2023-04-03,S002,P0003,Alimentos,Sul,215,124,427,93.3,0,Nublado,0,90.02,Primavera,0,127
2023-04-03,S002,P0004,Alimentos,Sul,277,196,428,43.6,20,Nublado,1,38.62,Primavera,0,167
2023-04-03,S002,P0005,Eletronicos,Sul,362,91,0,95.11,5,Nublado,0,86.98,Primavera,0,103
2023-04-03,S002,P0006,Roupas,Sul,117,86,110,57.39,20,Nublado,1,54.0,Primavera,0,107
2023-04-03,S002,P0007,Brinquedos,Sul,362,48,0,25.21,0,Nublado,0,22.82,Primavera,0,47
2023-04-03,S002,P0008,Alimentos,Sul,141,141,140,29.16,0,Nublado,0,32.48,Primavera,0,138
2023-04-03,S002,P0009,Alimentos,Sul,358,116,311,62.66,20,Nublado,1,56.62,Primavera,0,156
2023-04-03,S002,P0010,Alimentos,Sul,104,81,96,85.38,5,Nublado,0,92.81,Primavera,0,102
2023-04-03,S002,P0011,Alimentos,Sul,35,35,0,103.57,5,Nublado,0,92.81,Primavera,0,124
2023-04-03,S002,P0012,Eletronicos,Sul,308,114,0,68.91,0,Nublado,0,81.8,Primavera,0,95
2023-04-03,S002,P0013,Alimentos,Sul,102,66,0,21.21,0,Nublado,0,24.91,Primavera,0,85
2023-04-03,S002,P0014,Eletronicos,Sul,681,42,0,111.0,5,Nublado,0,99.88,Primavera,0,62
2023-04-03,S002,P0015,Roupas,Sul,514,10,0,49.91,0,Nublado,0,59.2,Primavera,0,14
2023-04-03,S002,P0016,Roupas,Sul,125,105,0,99.0,0,Nublado,0,89.54,Primavera,0,114
2023-04-03,S002,P0017,Brinquedos,Sul,319,108,0,23.34,0,Nublado,0,25.45,Primavera,0,129
2023-04-03,S002,P0018,Roupas,Sul,68,53,78,25.81,10,Nublado,0,23.0,Primavera,0,89
2023-04-03,S002,P0019,Roupas,Sul,572,73,0,98.75,0,Nublado,0,87.06,Primavera,0,117
2023-04-03,S002,P0020,Moveis,Sul,138,79,0,122.82,10,Nublado,0,106.32,Primavera,0,74
2023-04-03,S003,P0001,Brinquedos,Leste,138,138,0,18.49,5,Ensolarado,0,17.42,Primavera,0,125
2023-04-03,S003,P0002,Alimentos,Leste,322,91,0,51.87,25,Ensolarado,1,45.64,Primavera,0,149
2023-04-03,S003,P0003,Eletronicos,Leste,102,87,86,95.95,0,Ensolarado,0,86.76,Primavera,0,100
2023-04-03,S003,P0004,Alimentos,Leste,224,143,0,23.55,10,Ensolarado,1,21.91,Primavera,0,121
2023-04-03,S003,P0005,Brinquedos,Leste,112,112,0,25.16,0,Ensolarado,0,26.99,Primavera,0,128
2023-04-03,S003,P0006,Brinquedos,Leste,137,137,288,55.65,15,Ensolarado,1,54.64,Primavera,0,271
2023-04-03,S003,P0007,Alimentos,Leste,569,178,647,20.04,0,Ensolarado,0,18.42,Primavera,0,149
2023-04-03,S003,P0008,Roupas,Leste,151,129,0,120.25,10,Ensolarado,0,104.32,Primavera,0,125
2023-04-03,S003,P0009,Alimentos,Leste,166,94,133,50.83,15,Ensolarado,1,59.44,Primavera,0,129
2023-04-03,S003,P0010,Alimentos,Leste,173,112,129,44.07,5,Ensolarado,0,51.41,Primavera,0,154
2023-04-03,S003,P0011,Eletronicos,Leste,233,76,0,116.66,0,Ensolarado,0,101.8,Primavera,0,64
2023-04-03,S003,P0012,Moveis,Leste,229,60,0,84.18,10,Ensolarado,0,93.88,Primavera,0,60
2023-04-03,S003,P0013,Alimentos,Leste,684,54,0,61.85,10,Ensolarado,0,59.27,Primavera,0,67
2023-04-03,S003,P0014,Alimentos,Leste,483,140,528,112.33,0,Ensolarado,0,125.22,Primavera,0,153
2023-04-03,S003,P0015,Alimentos,Leste,127,93,0,94.96,5,Ensolarado,0,93.31,Primavera,0,88
2023-04-03,S003,P0016,Eletronicos,Leste,229,93,194,90.99,10,Ensolarado,0,105.59,Primavera,0,98
2023-04-03,S003,P0017,Moveis,Leste,398,73,305,113.6,10,Ensolarado,0,121.15,Primavera,0,85
2023-04-03,S003,P0018,Moveis,Leste,343,58,378,149.14,0,Ensolarado,0,140.69,Primavera,0,89
2023-04-03,S003,P0019,Alimentos,Leste,144,144,210,69.76,5,Ensolarado,0,76.77,Primavera,0,198
2023-04-03,S003,P0020,Roupas,Leste,210,101,0,69.13,10,Ensolarado,0,68.68,Primavera,0,90
2023-04-03,S004,P0001,Alimentos,Oeste,447,119,0,12.91,10,Chuvoso,0,11.21,Primavera,0,167
2023-04-03,S004,P0002,Alimentos,Oeste,127,127,0,20.43,15,Chuvoso,1,19.33,Primavera,0,136
2023-04-03,S004,P0003,Moveis,Oeste,202,30,0,111.55,10,Chuvoso,0,123.58,Primavera,0,43
2023-04-03,S004,P0004,Alimentos,Oeste,150,150,475,66.87,10,Chuvoso,1,63.76,Primavera,0,193
2023-04-03,S004,P0005,Roupas,Oeste,83,83,105,72.63,5,Chuvoso,0,72.42,Primavera,0,94
2023-04-03,S004,P0006,Alimentos,Oeste,339,127,0,33.27,20,Chuvoso,1,35.62,Primavera,0,140
2023-04-03,S004,P0007,Alimentos,Oeste,212,90,0,32.79,0,Chuvoso,0,28.54,Primavera,0,123
2023-04-03,S004,P0008,Moveis,Oeste,108,67,95,96.1,5,Chuvoso,0,113.0,Primavera,0,82
2023-04-03,S004,P0009,Roupas,Oeste,140,89,0,101.79,20,Chuvoso,1,121.14,Primavera,0,126
2023-04-03,S004,P0010,Alimentos,Oeste,663,115,0,25.86,10,Chuvoso,0,23.88,Primavera,0,114
2023-04-03,S004,P0011,Roupas,Oeste,716,61,0,50.2,10,Chuvoso,0,55.31,Primavera,0,76
2023-04-03,S004,P0012,Eletronicos,Oeste,72,57,74,107.22,0,Chuvoso,0,116.51,Primavera,0,74
2023-04-03,S004,P0013,Alimentos,Oeste,375,68,274,20.79,0,Chuvoso,0,24.8,Primavera,0,101
2023-04-03,S004,P0014,Moveis,Oeste,87,42,0,166.25,0,Chuvoso,0,163.58,Primavera,0,58
2023-04-03,S004,P0015,Moveis,Oeste,79,46,0,99.49,0,Chuvoso,0,85.49,Primavera,0,67
2023-04-03,S004,P0016,Moveis,Oeste,175,24,0,95.64,5,Chuvoso,0,88.21,Primavera,0,22
2023-04-03,S004,P0017,Roupas,Oeste,117,66,97,90.57,10,Chuvoso,0,81.42,Primavera,0,90
2023-04-03,S004,P0018,Moveis,Oeste,108,44,50,135.6,5,Chuvoso,0,144.62,Primavera,0,42
2023-04-03,S004,P0019,Roupas,Oeste,224,112,0,62.78,10,Chuvoso,0,54.47,Primavera,0,127
2023-04-03,S004,P0020,Moveis,Oeste,120,88,0,138.68,0,Chuvoso,0,136.24,Primavera,0,76
2023-04-03,S005,P0001,Alimentos,Norte,206,91,195,12.08,0,Chuvoso,0,13.53,Primavera,0,99
2023-04-03,S005,P0002,Eletronicos,Norte,355,98,0,32.24,25,Chuvoso,1,28.95,Primavera,0,90
2023-04-03,S005,P0003,Brinquedos,Norte,186,68,102,27.73,10,Chuvoso,0,29.92,Primavera,0,101
2023-04-03,S005,P0004,Alimentos,Norte,98,98,199,8.53,10,Chuvoso,1,9.85,Primavera,0,168
2023-04-03,S005,P0005,Alimentos,Norte,130,42,0,12.62,5,Chuvoso,0,14.96,Primavera,0,42
2023-04-03,S005,P0006,Alimentos,Norte,302,214,835,61.28,20,Chuvoso,1,72.34,Primavera,0,185
2023-04-03,S005,P0007,Alimentos,Norte,419,137,0,94.94,5,Chuvoso,0,88.68,Primavera,0,145
2023-04-03,S005,P0008,Alimentos,Norte,175,130,120,70.02,0,Chuvoso,0,60.74,Primavera,0,116
2023-04-03,S005,P0009,Alimentos,Norte,92,92,606,113.5,10,Chuvoso,1,104.54,Primavera,0,173
2023-04-03,S005,P0010,Alimentos,Norte,241,89,0,53.02,5,Chuvoso,0,56.84,Primavera,0,78
2023-04-03,S005,P0011,Eletronicos,Norte,583,82,0,74.06,5,Chuvoso,0,63.78,Primavera,0,71
2023-04-03,S005,P0012,Moveis,Norte,192,40,0,113.36,5,Chuvoso,0,108.07,Primavera,0,40
2023-04-03,S005,P0013,Alimentos,Norte,362,95,0,73.58,0,Chuvoso,0,63.11,Primavera,0,79
2023-04-03,S005,P0014,Moveis,Norte,257,64,0,154.11,0,Chuvoso,0,183.4,Primavera,0,55
2023-04-03,S005,P0015,Alimentos,Norte,324,86,0,45.99,10,Chuvoso,0,41.58,Primavera,0,88
2023-04-03,S005,P0016,Brinquedos,Norte,207,83,0,32.8,0,Chuvoso,0,35.36,Primavera,0,76
2023-04-03,S005,P0017,Brinquedos,Norte,108,108,123,40.24,5,Chuvoso,0,44.22,Primavera,0,133
2023-04-03,S005,P0018,Roupas,Norte,151,106,102,23.84,0,Chuvoso,0,22.84,Primavera,0,107
2023-04-03,S005,P0019,Moveis,Norte,97,58,0,128.86,5,Chuvoso,0,150.36,Primavera,0,67
2023-04-03,S005,P0020,Brinquedos,Norte,161,64,0,30.54,0,Chuvoso,0,25.99,Primavera,0,76
2023-04-04,S001,P0001,Eletronicos,Norte,171,15,0,51.84,5,Nublado,0,57.26,Primavera,0,23
2023-04-04,S001,P0002,Roupas,Norte,61,61,113,70.95,5,Nublado,0,67.61,Primavera,0,121
2023-04-04,S001,P0003,Roupas,Norte,754,65,0,47.85,0,Nublado,0,50.89,Primavera,0,56
2023-04-04,S001,P0004,Eletronicos,Norte,48,48,0,97.84,10,Nublado,0,116.32,Primavera,0,97
2023-04-04,S001,P0005,Alimentos,Norte,688,88,0,67.47,0,Nublado,0,58.06,Primavera,0,123
2023-04-04,S001,P0006,Brinquedos,Norte,494,115,0,37.89,10,Nublado,0,44.6,Primavera,0,102
2023-04-04,S001,P0007,Alimentos,Norte,960,73,0,17.51,25,Nublado,1,15.57,Primavera,0,66
2023-04-04,S001,P0008,Eletronicos,Norte,76,56,95,38.91,10,Nublado,1,43.17,Primavera,0,84
2023-04-04,S001,P0009,Roupas,Norte,107,107,125,79.66,20,Nublado,1,74.96,Primavera,0,113
2023-04-04,S001,P0010,Moveis,Norte,534,61,0,137.83,5,Nublado,0,124.79,Primavera,0,95
2023-04-04,S001,P0011,Moveis,Norte,319,76,0,156.39,15,Nublado,1,171.3,Primavera,0,112
2023-04-04,S001,P0012,Alimentos,Norte,92,92,0,87.08,5,Nublado,0,99.95,Primavera,0,131
2023-04-04,S001,P0013,Brinquedos,Norte,123,44,0,26.11,5,Nublado,0,29.72,Primavera,0,43
2023-04-04,S001,P0014,Alimentos,Norte,322,123,0,60.24,25,Nublado,1,67.38,Primavera,0,129
2023-04-04,S001,P0015,Brinquedos,Norte,140,94,79,15.63,5,Nublado,0,14.33,Primavera,0,87
2023-04-04,S001,P0016,Alimentos,Norte,429,102,0,39.36,5,Nublado,0,34.58,Primavera,0,102
2023-04-04,S001,P0017,Brinquedos,Norte,119,119,114,22.29,10,Nublado,1,25.85,Primavera,0,122
2023-04-04,S001,P0018,Alimentos,Norte,121,67,104,65.05,0,Nublado,0,55.71,Primavera,0,103
2023-04-04,S001,P0019,Moveis,Norte,80,73,112,124.71,5,Nublado,0,117.89,Primavera,0,104
2023-04-04,S001,P0020,Moveis,Norte,339,105,390,104.53,20,Nublado,1,119.64,Primavera,0,101
2023-04-04,S002,P0001,Alimentos,Sul,365,65,0,80.86,0,Chuvoso,0,94.93,Primavera,0,97
2023-04-04,S002,P0002,Brinquedos,Sul,467,129,0,41.15,0,Chuvoso,0,35.13,Primavera,0,149
2023-04-04,S002,P0003,Alimentos,Sul,91,91,0,80.83,5,Chuvoso,0,90.03,Primavera,0,113
2023-04-04,S002,P0004,Alimentos,Sul,81,72,0,39.15,0,Chuvoso,0,43.98,Primavera,0,76
2023-04-04,S002,P0005,Eletronicos,Sul,271,61,0,76.19,10,Chuvoso,0,81.08,Primavera,0,69
2023-04-04,S002,P0006,Roupas,Sul,141,64,114,67.34,0,Chuvoso,0,74.91,Primavera,0,103
2023-04-04,S002,P0007,Brinquedos,Sul,314,136,406,26.09,25,Chuvoso,1,28.31,Primavera,0,161
2023-04-04,S002,P0008,Alimentos,Sul,140,82,82,22.58,10,Chuvoso,1,25.3,Primavera,0,90
2023-04-04,S002,P0009,Alimentos,Sul,242,122,0,73.67,15,Chuvoso,1,66.93,Primavera,0,195
2023-04-04,S002,P0010,Alimentos,Sul,119,119,131,85.59,10,Chuvoso,0,94.54,Primavera,0,119
2023-04-04,S002,P0011,Alimentos,Sul,475,130,0,91.24,15,Chuvoso,1,97.88,Primavera,0,136
2023-04-04,S002,P0012,Eletronicos,Sul,194,58,0,64.15,0,Chuvoso,0,64.02,Primavera,0,61
2023-04-04,S002,P0013,Alimentos,Sul,528,110,0,22.83,10,Chuvoso,0,25.87,Primavera,0,141
2023-04-04,S002,P0014,Eletronicos,Sul,639,126,663,116.84,20,Chuvoso,1,131.49,Primavera,0,146
2023-04-04,S002,P0015,Roupas,Sul,504,17,0,55.71,0,Chuvoso,0,48.5,Primavera,0,27
2023-04-04,S002,P0016,Roupas,Sul,163,75,141,75.61,5,Chuvoso,0,82.4,Primavera,0,65
2023-04-04,S002,P0017,Brinquedos,Sul,211,76,0,18.76,10,Chuvoso,1,20.28,Primavera,0,93
2023-04-04,S002,P0018,Roupas,Sul,93,93,138,30.07,5,Chuvoso,0,27.08,Primavera,0,120
2023-04-04,S002,P0019,Roupas,Sul,499,22,0,70.35,0,Chuvoso,0,84.07,Primavera,0,36
2023-04-04,S002,P0020,Moveis,Sul,591,59,0,113.19,10,Chuvoso,1,133.9,Primavera,0,66
2023-04-04,S003,P0001,Brinquedos,Leste,207,207,433,22.87,0,Ensolarado,0,25.26,Primavera,0,203
2023-04-04,S003,P0002,Alimentos,Leste,231,105,0,48.88,10,Ensolarado,0,55.74,Primavera,0,87
2023-04-04,S003,P0003,Eletronicos,Leste,101,101,101,98.88,5,Ensolarado,0,87.86,Primavera,0,126
2023-04-04,S003,P0004,Alimentos,Leste,81,53,0,19.5,10,Ensolarado,0,21.79,Primavera,0,79
2023-04-04,S003,P0005,Brinquedos,Leste,0,0,0,18.46,10,Ensolarado,0,21.78,Primavera,0,66
2023-04-04,S003,P0006,Brinquedos,Leste,288,72,0,37.54,5,Ensolarado,0,32.19,Primavera,0,82
2023-04-04,S003,P0007,Alimentos,Leste,391,106,0,15.71,15,Ensolarado,1,13.87,Primavera,0,121
2023-04-04,S003,P0008,Roupas,Leste,343,55,0,86.24,15,Ensolarado,1,104.3,Primavera,0,59
2023-04-04,S003,P0009,Alimentos,Leste,205,152,187,52.54,25,Ensolarado,1,47.8,Primavera,0,167
2023-04-04,S003,P0010,Alimentos,Leste,190,42,0,32.85,0,Ensolarado,0,32.0,Primavera,0,36
2023-04-04,S003,P0011,Eletronicos,Leste,157,157,380,124.68,25,Ensolarado,1,144.98,Primavera,0,198
2023-04-04,S003,P0012,Moveis,Leste,169,18,0,82.4,0,Ensolarado,0,94.45,Primavera,0,28
2023-04-04,S003,P0013,Alimentos,Leste,630,113,514,77.53,10,Ensolarado,0,91.61,Primavera,0,153
2023-04-04,S003,P0014,Alimentos,Leste,343,182,0,93.86,20,Ensolarado,1,112.31,Primavera,0,169
2023-04-04,S003,P0015,Alimentos,Leste,34,34,0,94.96,0,Ensolarado,0,113.05,Primavera,0,88
2023-04-04,S003,P0016,Eletronicos,Leste,136,136,462,138.18,0,Ensolarado,0,155.38,Primavera,0,209
2023-04-04,S003,P0017,Moveis,Leste,325,116,0,117.72,15,Ensolarado,1,131.14,Primavera,0,113
